Unit ID,School ID,School Name,Chamber,District,Legislator,Ward Number,Immediate Capital Needs,Total Capital Needs,Operational Budget FY25,Operations 7% Cut,Operations 15% Cut,Positions,Positions 7% Cut,Positions 15% Cut,SPED Positions,SPED Positions 7% Cut,SPED Positions 15% Cut,Total FY25,Position loss/gain (budgeted),Position loss/gain (% of FY25 positions),Total CTU,CTU layoffs (budgeted),CTU layoffs (% of CTU positions),Total SPED,SPED position loss/gain (budgeted),SPED position loss/gain (% of FY25 SPED positions),ward,alderman
25521.0,610192,STOWE,IL Senate,2,"Aquino, Omar",26,10000000.0,36000000.0,7715394.7700000005,540077.6339,1157309.2155,78.5,5.495,11.775,24.0,1.6800000000000002,3.5999999999999996,77.5,4.5,0.05806451612903226,50.0,-2.0,0.04,25.0,-3.0,0.12,26,"Fuentes, Jessica L."
25581.0,610197,TALCOTT,IL Senate,2,"Aquino, Omar",36,15300000.0,29800000.0,7426495.44,519854.6808000001,1113974.3159999999,74.0,5.180000000000001,11.1,28.0,1.9600000000000002,4.2,72.0,-5.0,0.06944444444444445,49.0,-3.0,0.061224489795918366,28.5,-6.5,0.22807017543859648,36,"Villegas, Gilbert"
51071.0,609740,WELLS HS,IL Senate,2,"Aquino, Omar",1,14000000.0,80500000.0,6178168.96,432471.82720000006,926725.3439999999,59.0,4.130000000000001,8.85,15.0,1.05,2.25,57.0,-15.100000000000001,0.26491228070175443,44.0,-7.0,0.1590909090909091,16.0,-6.5,0.40625,1,"La Spata, Daniel"
24721.0,610100,WEST PARK,IL Senate,2,"Aquino, Omar",36,0.0,15700000.0,7496173.11,524732.1177000001,1124425.9664999999,71.0,4.970000000000001,10.65,20.0,1.4000000000000001,3.0,70.0,-6.0,0.08571428571428572,46.0,-2.0,0.043478260869565216,21.0,1.0,0.047619047619047616,36,"Villegas, Gilbert"
66109.0,400126,YCCS - ASSOCIATION HOUSE,IL Senate,2,"Aquino, Omar",26,,,5500.0,385.00000000000006,825.0,,,,,,,,,,,,,,,,26,"Fuentes, Jessica L."
66615.0,400131,YCCS - CAMPOS,IL Senate,2,"Aquino, Omar",26,,,125010.0,8750.7,18751.5,,,,,,,,,,,,,,,,26,"Fuentes, Jessica L."
29321.0,610246,BEASLEY,IL Senate,3,"Hunter, Mattie",3,0.0,32600000.0,13763822.879999999,963467.6016,2064573.432,143.0,10.010000000000002,21.45,50.0,3.5000000000000004,7.5,140.0,6.5,0.04642857142857143,82.0,-2.0,0.024390243902439025,51.0,-3.5,0.06862745098039216,3,"Dowell, Pat"
25931.0,610237,BEETHOVEN,IL Senate,3,"Hunter, Mattie",3,4300000.0,22300000.0,4782510.22,334775.71540000004,717376.5329999999,52.5,3.6750000000000003,7.875,13.0,0.9100000000000001,1.95,53.5,-2.700000000000003,0.05046728971962622,30.0,-2.0,0.06666666666666667,14.5,1.5,0.10344827586206896,3,"Dowell, Pat"
26181.0,610590,BRONZEVILLE CLASSICAL,IL Senate,3,"Hunter, Mattie",3,0.0,16399999.999999998,4586936.54,321085.5578,688040.4809999999,39.0,2.7300000000000004,5.85,7.0,0.49000000000000005,1.05,39.0,-1.0,0.02564102564102564,28.0,-4.0,0.14285714285714285,7.0,-1.0,0.14285714285714285,3,"Dowell, Pat"
55191.0,610381,BRONZEVILLE HS,IL Senate,3,"Hunter, Mattie",3,21000000.0,104200000.0,4012072.83,280845.0981,601810.9245,32.5,2.2750000000000004,4.875,12.0,0.8400000000000001,1.7999999999999998,31.5,-1.0,0.031746031746031744,23.0,-0.0,0.0,12.0,-1.0,0.08333333333333333,3,"Dowell, Pat"
22411.0,609819,BURKE,IL Senate,3,"Hunter, Mattie",3,6200000.0,28100000.0,5624791.13,393735.3791,843718.6695,51.0,3.5700000000000003,7.6499999999999995,16.0,1.12,2.4,50.0,-0.10000000000000142,0.0020000000000000282,29.0,-0.0,0.0,16.5,0.0,0.0,3,"Dowell, Pat"
22611.0,609844,CARTER,IL Senate,3,"Hunter, Mattie",20,11800000.0,40700000.0,4108484.43,287593.91010000004,616272.6645,42.0,2.9400000000000004,6.3,12.0,0.8400000000000001,1.7999999999999998,42.0,2.5,0.05952380952380952,22.0,-0.0,0.0,12.0,2.5,0.20833333333333334,20,"Taylor, Jeanette B."
70070.0,609754,CHICAGO MILITARY HS,IL Senate,3,"Hunter, Mattie",3,8900000.0,24100000.0,5138837.61,359718.6327,770825.6414999999,46.0,3.22,6.8999999999999995,11.0,0.77,1.65,41.0,-5.0,0.12195121951219512,25.0,-6.0,0.24,11.0,-0.5,0.045454545454545456,3,"Dowell, Pat"
66181.0,400029,CICS - WASHINGTON PARK,IL Senate,3,"Hunter, Mattie",20,,,8606610.280000001,602462.7196000001,1290991.542,,,,,,,,,,,,,,,,20,"Taylor, Jeanette B."
26141.0,610263,DULLES,IL Senate,3,"Hunter, Mattie",20,0.0,29000000.0,8460554.13,592238.7891,1269083.1195,84.0,5.880000000000001,12.6,19.0,1.33,2.85,85.0,3.5,0.041176470588235294,48.0,-2.0,0.041666666666666664,20.0,8.0,0.4,20,"Taylor, Jeanette B."
53021.0,609676,DUNBAR HS,IL Senate,3,"Hunter, Mattie",4,0.0,91600000.0,6979007.46,488530.52220000006,1046851.119,65.5,4.585000000000001,9.825,20.0,1.4000000000000001,3.0,63.5,-11.0,0.1732283464566929,39.0,-4.0,0.10256410256410256,20.5,-6.0,0.2926829268292683,4,"Robinson, Lamont J."
23221.0,609919,FISKE,IL Senate,3,"Hunter, Mattie",20,2000000.0,12500000.0,6089312.95,426251.90650000004,913396.9425,57.5,4.025,8.625,17.0,1.1900000000000002,2.55,55.5,3.6000000000000014,0.0648648648648649,33.0,-0.0,0.0,17.5,2.0,0.11428571428571428,20,"Taylor, Jeanette B."
49101.0,609769,GRAHAM HS,IL Senate,3,"Hunter, Mattie",3,1700000.0,8900000.0,8206999.88,574489.9916000001,1231049.982,90.0,6.300000000000001,13.5,72.0,5.040000000000001,10.799999999999999,,,,,,,,,,3,"Dowell, Pat"
66931.0,400163,KIPP - BLOOM,IL Senate,3,"Hunter, Mattie",20,8700000.0,49000000.0,14152009.290000001,990640.6503000001,2122801.3935000002,10.0,0.7000000000000001,1.5,,,,,,,,,,,,,20,"Taylor, Jeanette B."
26251.0,610276,MOLLISON,IL Senate,3,"Hunter, Mattie",3,3300000.0,17200000.0,4336521.74,303556.52180000005,650478.2609999999,41.0,2.87,6.1499999999999995,12.0,0.8400000000000001,1.7999999999999998,40.0,0.0,0.0,17.0,-0.0,0.0,12.0,0.5,0.041666666666666664,3,"Dowell, Pat"
66146.0,400052,NOBLE - COMER,IL Senate,3,"Hunter, Mattie",5,,,17597102.06,1231797.1442,2639565.309,,,,,,,,,,,,,,,,5,"Yancy, Desmon C."
66573.0,400098,NOBLE - MUCHIN HS,IL Senate,3,"Hunter, Mattie",34,,,16657803.19,1166046.2233000002,2498670.4785,,,,,,,,,,,,,,,,34,"Conway, William"
29251.0,610126,PERSHING,IL Senate,3,"Hunter, Mattie",4,17200000.0,35900000.0,6263582.1,438450.74700000003,939537.315,57.5,4.025,8.625,15.0,1.05,2.25,57.0,0.29999999999999716,0.0052631578947367925,38.0,-3.0,0.07894736842105263,15.5,-2.0,0.12903225806451613,4,"Robinson, Lamont J."
66056.0,400066,PERSPECTIVES - MATH & SCI HS,IL Senate,3,"Hunter, Mattie",3,0.0,8400000.0,5993790.26,419565.31820000004,899068.539,,,,,,,,,,,,,,,,3,"Dowell, Pat"
46261.0,609727,PHILLIPS HS,IL Senate,3,"Hunter, Mattie",3,13400000.0,69400000.0,6270370.53,438925.93710000004,940555.5795,61.0,4.2700000000000005,9.15,16.0,1.12,2.4,61.0,-2.8999999999999986,0.047540983606557355,39.0,-2.0,0.05128205128205128,17.0,-4.0,0.23529411764705882,3,"Dowell, Pat"
25121.0,610146,REVERE,IL Senate,3,"Hunter, Mattie",5,4700000.0,23800000.0,3918010.91,274260.7637,587701.6365,40.0,2.8000000000000003,6.0,10.0,0.7000000000000001,1.5,41.0,-2.200000000000003,0.05365853658536592,21.0,-3.0,0.14285714285714285,10.0,0.5,0.05,5,"Yancy, Desmon C."
25351.0,610173,SHERWOOD,IL Senate,3,"Hunter, Mattie",20,0.0,20700000.0,5459284.0200000005,382149.8814,818892.603,51.5,3.6050000000000004,7.725,25.0,1.7500000000000002,3.75,52.5,-8.399999999999999,0.15999999999999998,30.0,-0.0,0.0,26.5,-9.5,0.3584905660377358,20,"Taylor, Jeanette B."
24441.0,610065,TILL,IL Senate,3,"Hunter, Mattie",20,14900000.0,44400000.0,5224740.06,365731.8042,783711.009,52.0,3.6400000000000006,7.8,14.0,0.9800000000000001,2.1,52.0,-2.200000000000003,0.042307692307692366,32.0,-0.0,0.0,14.5,-7.0,0.4827586206896552,20,"Taylor, Jeanette B."
66112.0,400077,U OF C - WOODLAWN HS,IL Senate,3,"Hunter, Mattie",20,,,10878903.28,761523.2296000001,1631835.4919999999,5.0,0.35000000000000003,0.75,,,,,,,,,,,,,20,"Taylor, Jeanette B."
66441.0,400086,URBAN PREP - ENGLEWOOD HS,IL Senate,3,"Hunter, Mattie",20,39800000.0,59400000.0,1502689.53,105188.26710000001,225403.4295,3.0,0.21000000000000002,0.44999999999999996,,,,,,,,,,,,,20,"Taylor, Jeanette B."
25711.0,610213,WADSWORTH,IL Senate,3,"Hunter, Mattie",20,5400000.0,16399999.999999998,6646274.81,465239.2367,996941.2215,61.0,4.2700000000000005,9.15,15.0,1.05,2.25,59.0,5.5,0.09322033898305085,38.0,-0.0,0.0,15.5,0.0,0.0,20,"Taylor, Jeanette B."
24811.0,610110,WELLS ES,IL Senate,3,"Hunter, Mattie",3,5300000.0,19500000.0,5327201.24,372904.08680000005,799080.186,48.0,3.3600000000000003,7.199999999999999,17.0,1.1900000000000002,2.55,47.0,1.5,0.031914893617021274,27.0,-0.0,0.0,17.0,0.5,0.029411764705882353,3,"Dowell, Pat"
55161.0,610380,WILLIAMS HS,IL Senate,3,"Hunter, Mattie",3,,,3573541.5300000003,250147.9071,536031.2295,30.5,2.1350000000000002,4.575,5.0,0.35000000000000003,0.75,30.5,-5.699999999999999,0.18688524590163932,21.0,-4.0,0.19047619047619047,5.0,-3.0,0.6,3,"Dowell, Pat"
23631.0,609977,WOODLAWN,IL Senate,3,"Hunter, Mattie",20,0.0,6300000.0,3362986.87,235409.08090000003,504448.0305,28.0,1.9600000000000002,4.2,6.0,0.42000000000000004,0.8999999999999999,28.0,0.0,0.0,17.0,-0.0,0.0,6.0,-1.0,0.16666666666666666,20,"Taylor, Jeanette B."
66617.0,400133,YCCS - INNOVATIONS,IL Senate,3,"Hunter, Mattie",34,,,83568.68000000001,5849.807600000001,12535.302000000001,2.0,0.14,0.3,,,,,,,,,,,,,34,"Conway, William"
66107.0,400124,YCCS - MCKINLEY,IL Senate,3,"Hunter, Mattie",3,,,33091.55,2316.4085,4963.732499999999,1.0,0.07,0.15,,,,,,,,,,,,,3,"Dowell, Pat"
66613.0,400129,YCCS - PROGRESSIVE LEADERSHIP,IL Senate,3,"Hunter, Mattie",20,,,1100.0,77.0,165.0,,,,,,,,,,,,,,,,20,"Taylor, Jeanette B."
45231.0,610513,AIR FORCE HS,IL Senate,3,"Hunter, Mattie",11,0.0,20700000.0,4473671.06,313156.97420000006,671050.659,37.5,2.6250000000000004,5.625,9.5,0.665,1.425,33.5,-2.1999999999999993,0.06567164179104476,23.0,-0.0,0.0,9.5,-0.5,0.05263157894736842,11,"Lee, Nicole T."
22361.0,609813,BROWNELL,IL Senate,3,"Hunter, Mattie",6,4600000.0,16700000.0,2987200.04,209104.00280000002,448080.006,31.0,2.1700000000000004,4.6499999999999995,10.0,0.7000000000000001,1.5,31.0,-1.0,0.03225806451612903,15.0,-0.0,0.0,10.0,-1.0,0.1,6,"Hall, William E."
25151.0,610148,CHAVEZ,IL Senate,3,"Hunter, Mattie",20,4000000.0,24700000.0,11589048.0,811233.3600000001,1738357.2,107.0,7.490000000000001,16.05,28.5,1.995,4.2749999999999995,102.0,-3.0,0.029411764705882353,63.0,-0.0,0.0,29.0,-5.0,0.1724137931034483,20,"Taylor, Jeanette B."
66231.0,400024,CICS - BASIL,IL Senate,3,"Hunter, Mattie",16,,,8817080.23,617195.6161000001,1322562.0345,,,,,,,,,,,,,,,,16,"Coleman, Stephanie D."
31301.0,610347,CLAREMONT,IL Senate,3,"Hunter, Mattie",16,0.0,12600000.0,7336926.44,513584.8508000001,1100538.966,73.5,5.1450000000000005,11.025,40.0,2.8000000000000003,6.0,72.5,-11.5,0.15862068965517243,32.0,-0.0,0.0,40.5,-10.5,0.25925925925925924,16,"Coleman, Stephanie D."
25951.0,610239,DALEY,IL Senate,3,"Hunter, Mattie",20,13400000.0,17000000.0,7160732.45,501251.27150000003,1074109.8675,67.5,4.7250000000000005,10.125,11.0,0.77,1.65,64.5,-3.200000000000003,0.049612403100775235,46.0,-0.0,0.0,11.5,-3.0,0.2608695652173913,20,"Taylor, Jeanette B."
22951.0,609885,DEWEY,IL Senate,3,"Hunter, Mattie",16,12000000.0,32200000.000000004,5240473.92,366833.1744,786071.088,58.0,4.0600000000000005,8.7,20.0,1.4000000000000001,3.0,57.0,-0.5,0.008771929824561403,33.0,-1.0,0.030303030303030304,20.5,0.0,0.0,16,"Coleman, Stephanie D."
23011.0,609894,DRAKE,IL Senate,3,"Hunter, Mattie",3,0.0,15600000.0,5561718.49,389320.29430000007,834257.7735,57.0,3.99,8.549999999999999,25.0,1.7500000000000002,3.75,57.0,-5.0,0.08771929824561403,28.0,-1.0,0.03571428571428571,26.0,-2.0,0.07692307692307693,3,"Dowell, Pat"
23031.0,609897,EARLE,IL Senate,3,"Hunter, Mattie",16,0.0,11000000.0,5199625.62,363973.7934,779943.843,52.0,3.6400000000000006,7.8,19.0,1.33,2.85,50.0,-5.0,0.1,32.0,-2.0,0.0625,20.0,-9.5,0.475,16,"Coleman, Stephanie D."
26701.0,610057,FAIRFIELD,IL Senate,3,"Hunter, Mattie",16,500000.0,23100000.0,6542965.23,458007.56610000005,981444.7845,65.5,4.585000000000001,9.825,20.0,1.4000000000000001,3.0,63.5,-1.0,0.015748031496062992,41.0,-1.0,0.024390243902439025,20.5,-5.0,0.24390243902439024,16,"Coleman, Stephanie D."
23281.0,609929,FULTON,IL Senate,3,"Hunter, Mattie",16,10500000.0,28200000.0,5178555.01,362498.8507,776783.2515,46.0,3.22,6.8999999999999995,11.0,0.77,1.65,43.0,1.5,0.03488372093023256,32.0,-2.0,0.0625,11.0,-2.5,0.22727272727272727,16,"Coleman, Stephanie D."
23391.0,609947,GRAHAM ES,IL Senate,3,"Hunter, Mattie",15,4200000.0,30700000.0,5620904.07,393463.2849,843135.6105,54.0,3.7800000000000002,8.1,15.0,1.05,2.25,53.0,5.0,0.09433962264150944,37.0,-0.0,0.0,15.0,5.5,0.36666666666666664,15,"Lopez, Raymond A."
23511.0,609964,HAMLINE,IL Senate,3,"Hunter, Mattie",20,0.0,26400000.0,8851374.93,619596.2451000001,1327706.2395,93.0,6.510000000000001,13.95,34.0,2.3800000000000003,5.1,92.0,-7.5,0.08152173913043478,54.0,-3.0,0.05555555555555555,35.0,-6.0,0.17142857142857143,20,"Taylor, Jeanette B."
23681.0,609983,HEDGES,IL Senate,3,"Hunter, Mattie",15,2600000.0,28700000.0,7205525.81,504386.8067000001,1080828.8715,68.0,4.760000000000001,10.2,23.0,1.61,3.4499999999999997,67.0,-3.0,0.04477611940298507,41.0,-0.0,0.0,24.0,-7.0,0.2916666666666667,15,"Lopez, Raymond A."
23721.0,609986,HENDERSON,IL Senate,3,"Hunter, Mattie",15,0.0,9200000.0,5127270.94,358908.96580000006,769090.641,48.0,3.3600000000000003,7.199999999999999,19.0,1.33,2.85,48.0,-1.5,0.03125,30.0,-0.0,0.0,19.5,0.0,0.0,15,"Lopez, Raymond A."
31121.0,609987,HENDRICKS,IL Senate,3,"Hunter, Mattie",20,0.0,19500000.0,5367870.02,375750.90140000003,805180.503,53.5,3.7450000000000006,8.025,26.0,1.8200000000000003,3.9,53.5,-8.0,0.14953271028037382,25.0,-0.0,0.0,26.5,-10.0,0.37735849056603776,20,"Taylor, Jeanette B."
23831.0,609997,HOLMES,IL Senate,3,"Hunter, Mattie",16,900000.0,34000000.0,3974053.38,278183.7366,596108.007,34.0,2.3800000000000003,5.1,9.0,0.6300000000000001,1.3499999999999999,37.0,0.0,0.0,22.0,-0.0,0.0,12.0,0.5,0.041666666666666664,16,"Coleman, Stephanie D."
47021.0,609678,JONES HS,IL Senate,3,"Hunter, Mattie",4,0.0,56900000.0,20082459.56,1405772.1692000001,3012368.934,183.5,12.845,27.525,40.5,2.8350000000000004,6.075,181.0,-13.099999999999994,0.07237569060773477,132.0,-1.0,0.007575757575757576,42.0,-5.0,0.11904761904761904,4,"Robinson, Lamont J."
23991.0,610019,KERSHAW,IL Senate,3,"Hunter, Mattie",16,4200000.0,15900000.0,5554435.24,388810.46680000005,833165.286,54.5,3.8150000000000004,8.174999999999999,26.0,1.8200000000000003,3.9,52.5,-8.0,0.1523809523809524,29.0,-0.0,0.0,26.5,-5.0,0.18867924528301888,16,"Coleman, Stephanie D."
22841.0,609869,LANGFORD,IL Senate,3,"Hunter, Mattie",16,10400000.0,25400000.0,4263816.77,298467.17390000005,639572.5155,37.5,2.6250000000000004,5.625,12.0,0.8400000000000001,1.7999999999999998,37.5,-1.0,0.02666666666666667,22.0,-1.0,0.045454545454545456,12.0,-2.0,0.16666666666666666,16,"Coleman, Stephanie D."
24171.0,610037,LIBBY,IL Senate,3,"Hunter, Mattie",20,9000000.0,29900000.0,4997707.01,349839.4907,749656.0515000001,48.5,3.3950000000000005,7.2749999999999995,18.0,1.2600000000000002,2.6999999999999997,47.5,2.0,0.042105263157894736,30.0,-1.0,0.03333333333333333,18.5,-1.0,0.05405405405405406,20,"Taylor, Jeanette B."
46511.0,610391,LINDBLOM HS,IL Senate,3,"Hunter, Mattie",16,10300000.0,43600000.0,15616472.76,1093153.0932,2342470.914,154.5,10.815000000000001,23.175,36.5,2.555,5.475,146.5,-13.0,0.08873720136518772,105.0,-2.0,0.01904761904761905,37.0,-5.0,0.13513513513513514,16,"Coleman, Stephanie D."
26321.0,610290,MAYS,IL Senate,3,"Hunter, Mattie",6,3300000.0,23900000.0,4268905.28,298823.36960000003,640335.792,43.5,3.0450000000000004,6.5249999999999995,14.0,0.9800000000000001,2.1,43.5,-1.0,0.022988505747126436,19.0,-1.0,0.05263157894736842,14.0,-2.5,0.17857142857142858,6,"Hall, William E."
24571.0,610077,MORRILL,IL Senate,3,"Hunter, Mattie",16,16800000.0,38600000.0,8788342.51,615183.9757000001,1318251.3765,84.5,5.915000000000001,12.674999999999999,25.0,1.7500000000000002,3.75,80.5,1.5,0.018633540372670808,45.0,-1.0,0.022222222222222223,25.5,3.5,0.13725490196078433,16,"Coleman, Stephanie D."
32031.0,610231,NATIONAL TEACHERS,IL Senate,3,"Hunter, Mattie",3,13100000.0,37700000.0,8892600.969999999,622482.0679,1333890.1454999999,87.0,6.090000000000001,13.049999999999999,27.0,1.8900000000000001,4.05,86.0,-1.0,0.011627906976744186,55.0,-0.0,0.0,27.5,-0.5,0.01818181818181818,3,"Dowell, Pat"
22181.0,609793,NICHOLSON,IL Senate,3,"Hunter, Mattie",16,11600000.0,30400000.0,7487610.71,524132.74970000004,1123141.6065,68.5,4.795000000000001,10.275,22.0,1.54,3.3,65.5,12.799999999999997,0.19541984732824424,40.0,-0.0,0.0,22.5,8.5,0.37777777777777777,16,"Coleman, Stephanie D."
66148.0,400106,NOBLE - JOHNSON HS,IL Senate,3,"Hunter, Mattie",20,11600000.0,18000000.0,6845007.41,479150.5187,1026751.1114999999,,,,,,,,,,,,,,,,20,"Taylor, Jeanette B."
65014.0,610570,OMBUDSMAN - SOUTH HS,IL Senate,3,"Hunter, Mattie",16,,,3452876.73,241701.37110000002,517931.5095,,,,,,,,,,,,,,,,16,"Coleman, Stephanie D."
24801.0,610108,OTOOLE,IL Senate,3,"Hunter, Mattie",16,1900000.0,15600000.0,4987205.63,349104.39410000003,748080.8445,43.0,3.0100000000000002,6.45,10.0,0.7000000000000001,1.5,43.0,-1.5,0.03488372093023256,25.0,-0.0,0.0,10.0,-0.5,0.05,16,"Coleman, Stephanie D."
67021.0,610386,PEACE AND EDUCATION HS,IL Senate,3,"Hunter, Mattie",20,2800000.0,12900000.0,5034517.5,352416.22500000003,755177.625,47.0,3.2900000000000005,7.05,10.0,0.7000000000000001,1.5,,,,,,,,,,20,"Taylor, Jeanette B."
66051.0,400064,PERSPECTIVES - JOSLIN HS,IL Senate,3,"Hunter, Mattie",3,,,5888770.58,412213.94060000003,883315.5869999999,,,,,,,,,,,,,,,,3,"Dowell, Pat"
66471.0,400071,PROVIDENCE ENGLEWOOD,IL Senate,3,"Hunter, Mattie",16,0.0,9600000.0,6526571.3,456859.99100000004,978985.695,,,,,,,,,,,,,,,,16,"Coleman, Stephanie D."
53051.0,609682,RICHARDS HS,IL Senate,3,"Hunter, Mattie",20,7600000.0,26200000.0,5830842.41,408158.9687,874626.3615,54.5,3.8150000000000004,8.174999999999999,14.0,0.9800000000000001,2.1,53.5,-4.899999999999999,0.09158878504672895,38.0,-1.0,0.02631578947368421,14.5,-1.0,0.06896551724137931,20,"Taylor, Jeanette B."
25341.0,610172,SHERMAN,IL Senate,3,"Hunter, Mattie",20,5300000.0,19500000.0,4180120.06,292608.40420000005,627018.009,44.5,3.115,6.675,13.0,0.9100000000000001,1.95,43.5,-1.2999999999999972,0.0298850574712643,25.0,-1.0,0.04,13.0,0.5,0.038461538461538464,20,"Taylor, Jeanette B."
23751.0,609990,SOUTH LOOP,IL Senate,3,"Hunter, Mattie",3,10600000.0,20400000.0,9814350.48,687004.5336000001,1472152.572,102.5,7.175000000000001,15.375,35.0,2.45,5.25,102.0,-7.0,0.06862745098039216,62.0,-1.0,0.016129032258064516,36.0,-8.0,0.2222222222222222,3,"Dowell, Pat"
53121.0,609735,TILDEN HS,IL Senate,3,"Hunter, Mattie",15,44500000.0,97100000.0,5602199.17,392153.94190000003,840329.8755,56.5,3.9550000000000005,8.475,22.0,1.54,3.3,54.5,-6.700000000000003,0.12293577981651381,32.0,-0.0,0.0,21.5,-4.0,0.18604651162790697,15,"Lopez, Raymond A."
46621.0,610518,AUSTIN CCA HS,IL Senate,4,"Lightford, Kimberly",37,26100000.0,89900000.0,4497061.42,314794.2994,674559.213,41.5,2.9050000000000002,6.225,12.0,0.8400000000000001,1.7999999999999998,42.5,-7.100000000000001,0.1670588235294118,26.0,-2.0,0.07692307692307693,12.0,-5.0,0.4166666666666667,37,"Mitts, Emma"
66432.0,400021,CATALYST - CIRCLE ROCK,IL Senate,4,"Lightford, Kimberly",29,,,9068259.19,634778.1433000001,1360238.8785,,,,,,,,,,,,,,,,29,"Taliaferro, Chris"
22191.0,609795,CLARK ES,IL Senate,4,"Lightford, Kimberly",29,1200000.0,12700000.0,3612942.4899999998,252905.97430000003,541941.3735,30.5,2.1350000000000002,4.575,6.0,0.42000000000000004,0.8999999999999999,30.5,-1.5,0.04918032786885246,17.0,-0.0,0.0,6.0,-2.0,0.3333333333333333,29,"Taliaferro, Chris"
41051.0,610244,CLARK HS,IL Senate,4,"Lightford, Kimberly",29,0.0,15100000.0,8455085.88,591856.0116000001,1268262.882,83.0,5.8100000000000005,12.45,21.0,1.4700000000000002,3.15,75.0,-6.0,0.08,47.0,-4.0,0.0851063829787234,22.0,-2.0,0.09090909090909091,29,"Taliaferro, Chris"
26631.0,610367,DEPRIEST,IL Senate,4,"Lightford, Kimberly",29,6300000.0,9900000.0,8454830.46,591838.1322000001,1268224.569,84.5,5.915000000000001,12.674999999999999,37.0,2.5900000000000003,5.55,82.5,-8.0,0.09696969696969697,46.0,-1.0,0.021739130434782608,38.0,-2.0,0.05263157894736842,29,"Taliaferro, Chris"
23101.0,609904,ELLINGTON,IL Senate,4,"Lightford, Kimberly",29,0.0,19900000.0,8074033.22,565182.3254000001,1211104.983,81.0,5.670000000000001,12.15,36.0,2.5200000000000005,5.3999999999999995,81.0,3.0,0.037037037037037035,43.0,-1.0,0.023255813953488372,37.0,-2.0,0.05405405405405406,29,"Taliaferro, Chris"
31111.0,609975,HAY,IL Senate,4,"Lightford, Kimberly",37,0.0,26300000.0,4816867.47,337180.72290000005,722530.1205,44.0,3.08,6.6,11.0,0.77,1.65,44.0,-4.399999999999999,0.09999999999999996,30.0,-2.0,0.06666666666666667,11.0,-2.5,0.22727272727272727,37,"Mitts, Emma"
23851.0,610000,HOWE,IL Senate,4,"Lightford, Kimberly",37,2800000.0,12600000.0,5488381.46,384186.70220000006,823257.2189999999,58.5,4.095000000000001,8.775,18.0,1.2600000000000002,2.6999999999999997,55.5,-6.0,0.10810810810810811,37.0,-2.0,0.05405405405405406,16.5,-3.0,0.18181818181818182,37,"Mitts, Emma"
66031.0,400146,KIPP - ACADEMY,IL Senate,4,"Lightford, Kimberly",37,,,11122639.23,778584.7461000001,1668395.8845,5.0,0.35000000000000003,0.75,,,,,,,,,,,,,37,"Mitts, Emma"
26391.0,610305,LELAND,IL Senate,4,"Lightford, Kimberly",29,12000000.0,31200000.0,6024502.7299999995,421715.19110000005,903675.4095,65.0,4.550000000000001,9.75,24.0,1.6800000000000002,3.5999999999999996,63.0,-0.8999999999999986,0.014285714285714263,37.0,-4.0,0.10810810810810811,24.5,-9.0,0.3673469387755102,29,"Taliaferro, Chris"
24151.0,610036,LEWIS,IL Senate,4,"Lightford, Kimberly",37,0.0,21100000.0,6613430.73,462940.1511000001,992014.6095,74.0,5.180000000000001,11.1,33.0,2.31,4.95,73.0,4.400000000000006,0.060273972602739805,42.0,-0.0,0.0,34.0,4.0,0.11764705882352941,37,"Mitts, Emma"
26301.0,610282,MCNAIR,IL Senate,4,"Lightford, Kimberly",37,0.0,12500000.0,7921880.13,554531.6091,1188282.0195,89.0,6.23,13.35,54.0,3.7800000000000002,8.1,89.0,-1.5999999999999943,0.017977528089887576,38.0,-0.0,0.0,55.0,-1.0,0.01818181818181818,37,"Mitts, Emma"
66911.0,400178,MOVING EVEREST,IL Senate,4,"Lightford, Kimberly",37,,,13819626.47,967373.8529,2072943.9704999998,,,,,,,,,,,,,,,,37,"Mitts, Emma"
24641.0,610092,NASH,IL Senate,4,"Lightford, Kimberly",37,14200000.0,33200000.000000004,6239108.96,436737.62720000005,935866.3439999999,67.5,4.7250000000000005,10.125,32.0,2.24,4.8,66.5,-6.5,0.09774436090225563,35.0,-2.0,0.05714285714285714,32.5,-2.5,0.07692307692307693,37,"Mitts, Emma"
63021.0,400068,PLATO,IL Senate,4,"Lightford, Kimberly",29,,,3464807.79,242536.54530000003,519721.1685,3.0,0.21000000000000002,0.44999999999999996,,,,,,,,,,,,,29,"Taliaferro, Chris"
25441.0,610183,SPENCER,IL Senate,4,"Lightford, Kimberly",28,6100000.0,39600000.0,6392949.49,447506.46430000005,958942.4234999999,59.5,4.165,8.924999999999999,13.0,0.9100000000000001,1.95,58.5,0.0,0.0,41.0,-1.0,0.024390243902439025,13.5,1.0,0.07407407407407407,28,"Ervin, Jason C."
66628.0,400144,YCCS - WEST,IL Senate,4,"Lightford, Kimberly",37,,,2200.0,154.0,330.0,,,,,,,,,,,,,,,,37,"Mitts, Emma"
22671.0,609851,CHALMERS,IL Senate,5,"Collins, Lakesia",28,4099999.9999999995,23600000.0,4938120.0,345668.4,740718.0,48.5,3.3950000000000005,7.2749999999999995,15.0,1.05,2.25,47.5,-3.0,0.06315789473684211,29.0,-2.0,0.06896551724137931,15.5,-1.0,0.06451612903225806,28,"Ervin, Jason C."
